bug report ID,sentence,intention
8," - a breadth-first traversal of the target class's interfaces in the order returned by getInterfaces (in the example, A and its superinterfaces then B and its superinterfaces) ",4
8, This comment is not perfectly clear. ,6
8," In particular, it does not complete the example by explicitly listing the exact order the example classes and interfaces are returned.",0
8, I came up with a slightly richer example:,2
8,"     interface A extends M, N",4
8,     interface B extends O,4
8,"     class Y implements C, D",4
8,"     class X extends Y implements A, B",4
8," [The declarations for interfaces C, D, M, N, and O are trivial.] ",4
8, The order of classes and interfaces returned by AdapterManager.computeClassOrder(X) is:,4
8,     class X,4
8,     interface A,4
8,     interface B,4
8,     interface M,4
8,     interface N,4
8,     interface O,4
8,     class Y,4
8,     interface C,4
8,     interface D,4
8,     class java.lang.Object,4
8," This conflicts with the JavaDoc. The class X is the first thing returned, but it is *not* followed by \""X's superclasses in order to Object\"". ",0
8," It is followed by a breadth-first list of X's interface hierarchy\"", *then* followed by X's superclass Y, which is then followed by a breadth-first list of Y's interface hierarchy; and so on, up to  java.lang.Object.",0
8," Also, the JavaDoc has what reads to me as a contradiction:",0
8,     a breadth-first traversal of the target class's interfaces in the order returned by getInterfaces,0
8, vs. ,4
8,"     in the example, A and its superinterfaces then B and its superinterfaces",0
8," What actually happens *does* feel like a \""breadth-first\"" search; ",0
8," but that would not be accurately described as \""A and its superinterfaces then B and its superinterfaces\"". ",0
8, But maybe I'm reading it wrong....,2
8," It might be worth discussing which is the \""preferred\"" behavior: the behavior described by the JavaDoc or the behavior implemented in AdapterManager. ",5
8," In some ways having all the classes first, followed by the interfaces might make more sense than the current implementation.... ",5
8," But, then you have the whole \""backward-compatibility\"" thing to worry about....",5
8, You are right on both counts. ,2
8," The implementation doesn't match the spec, and there is a contradiction in the spec itself. ",0
8, Now the question is what do we do about it.,0
8,"  - For the contradiction, I think we should stick with the breadth-first search, and delete the parenthetic comment about the example (\""A and its superinterfaces then B and its superinterfaces\"")",5
8,"  - For the spec not matching the behaviour, my instinct is to \""fix\"" the spec to match the implementation, to avoid the risk of breaking clients. ",5
8, This would be a very subtle change that could affect clients in unpredictable ways. ,0
8," On the other hand if there are really compelling reasons to change the implementation to match the spec, I'd be curious to hear them.",5
8," I did some research and found that the implementation did match the spec until Febuary 20, 2004, when I change the implementation. ",0
8, At that time the spec wasn't part of the API. ,0
8, The spec was later added to the API (IAdapterManager#computeClassOrder) without checking that the implementation still matched. ,5
8, I'm going to do some more archeology to see if I can figure out why I changed the lookup order.,5
8, It would be interesting to know what triggered the change in behavior.,2
8," I guess the question is whether superclasses take precedence over interfaces defined lower in the hierarchy, i.e. does the implementation take precedence over the specification? ",2
8, I can see arguments for either way; but I guess I would probably come down on the side of giving specification precedence. ,2
8," So, I guess you argue further that all the interfaces could precede all the classes?",2
8, Argh...why did I even ask? :-),3
8," Anyway, I don't have any use cases at the moment to argue one way or the other.",0
8," It's just that my curiosity got the better of me, after years of wondering, \""Just how does the Platform resolve which adapter to return?\"" :-)",0
8, It looks like this change was made inadvertently during a large batch of changes to add support for the adapters extension point (bug 32498). ,0
8," I think since this change was introduced accidentally, and this is a clear violation of a long-standing specification, I'm leaning towards fixing the implementation. ",2
8, I noticed the spec also doesn't mention the interfaces of the target class' superclasses. ,0
8, I think the corrected spec should read:,5
8,          * &lt;ul&gt;,4
8,          * &lt;li&gt;the target's class: X,4
8,          * &lt;li&gt;X's superclasses in order to &lt;code&gt;Object&lt;/code&gt;,4
8,"          * &lt;li&gt;a breadth-first traversal of the target class's interfaces in the order returned by &lt;code&gt;getInterfaces&lt;/code&gt; (in the example, X and its superinterfaces then Y and its superinterfaces) &lt;/li&gt;",4
8,          * &lt;/ul&gt;,4
8," Note that the comment changed to \""X and its superinterfaces then Y...\"" as opposed to \""A and its superinterfaces then B...\"". ",1
8," Thus this clarifies how the interfaces of superclasses are considered, while fixing the contradiction in the specification of interface search order.",1
8, Created an attachment (id=122293) [details],4
8, Fix v01,4
8, Created an attachment (id=122297) [details],4
8, Test case,6
8, This is a test case using your richer example,1
8, Fix and tests released to HEAD.,1
8, Sounds reasonable.,6
8, One tiny nit-pick though. ,5
8, The last entry in the bullet list now reads:,0
8,"     a breadth-first traversal of each class's interfaces in the order returned by &lt;code&gt;getInterfaces&lt;/code&gt; (in the example, X and its superinterfaces then Y and its superinterfaces) &lt;/li&gt;",4
8, It might be more accurate to say:,5
8,"     a breadth-first traversal of each class's interfaces in the order returned by &lt;code&gt;getInterfaces&lt;/code&gt; (in the example, X's superinterfaces then Y's superinterfaces)",5
8," Since X and Y are not actually included in the \""traversal\"".",1
8, Thanks.,6
8," Good point, I have released this clarification to HEAD. ",2
8, Thanks again.,6
9, User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12)Gecko/20050915 Firefox/1.0.7 (ax),4
9, Build Identifier: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.12)Gecko/20050915 Firefox/1.0.7 (ax),4
9," Firefox currently supports a wide number of stand alone e-mail applications (including it's own Thunderbird client), when an e-mail link is clicked on in Firefox.  ",0
9, To the best of my knowledge it still does not support web based e-mail clients such as g-mail in this fashion.,0
9," The idea is that if one prefers to use a web based e-mail account, they should have the option to configure firefox to log into that web based e-mail account and open a compose new message window.",5
9," I understand this may require some colaboration with the popular web based e-mail services such as gmail and aim mail, but I think it would be worth the benifit.",5
9, Reproducible: Always,0
